timestamp,name,categories,zone,alert,gender,gender_conf,age_bucket,detection_type
2026-07-08 16:43:57,Unknown,,Crowd1,,,,,person
2026-07-08 16:43:58,Unknown,,Crowd1,,,,,person
2026-07-08 16:43:58,Unknown,,Cloth Section,,,,,person
2026-07-08 16:43:59,Unknown,,Crowd1,,,,,person
2026-07-08 16:43:59,Unknown,,Cloth Section,,,,,person
2026-07-08 16:44:00,Unknown,,Crowd1,,,,,person
2026-07-08 16:44:00,Unknown,,Cloth Section,,,,,person
2026-07-08 16:44:01,Unknown,,Crowd1,,,,,person
2026-07-08 16:44:01,Unknown,,Cloth Section,,,,,person
2026-07-08 16:44:02,Unknown,,Crowd1,,,,,person
2026-07-08 16:44:03,Unknown,,Crowd1,,,,,person
2026-07-08 16:44:03,Unknown,,Cloth Section,,,,,person
2026-07-08 16:44:04,Unknown,,Crowd1,,,,,person
2026-07-08 16:44:04,Unknown,,Cloth Section,,,,,person
2026-07-08 16:44:05,Unknown,,Crowd1,,,,,person
2026-07-08 16:44:05,Unknown,,Cloth Section,,,,,person
2026-07-08 16:44:06,Unknown,,Crowd1,,,,,person
2026-07-08 16:44:06,Unknown,,Cloth Section,,,,,person
2026-07-08 16:44:07,Unknown,,Crowd1,,,,,person
2026-07-08 16:44:07,Unknown,,Cloth Section,,,,,person
2026-07-08 16:44:08,Unknown,,Crowd1,,,,,person
2026-07-08 16:44:08,Unknown,,Cloth Section,,,,,person
2026-07-08 16:44:09,Unknown,,Crowd1,,,,,person
2026-07-08 16:44:09,Unknown,,Cloth Section,,,,,person
2026-07-08 16:44:10,Unknown,,Crowd1,,,,,person
2026-07-08 16:44:10,Unknown,,Cloth Section,,,,,person
2026-07-08 16:44:11,Unknown,,Crowd1,,,,,person
2026-07-08 16:44:12,Unknown,,Crowd1,,,,,person
2026-07-08 16:44:12,Unknown,,Cloth Section,,,,,person
2026-07-08 16:44:13,Unknown,,Crowd1,,,,,person
2026-07-08 16:44:13,Unknown,,Cloth Section,,,,,person
